Date,Open,High,Low,Close,Volume,MA,EMA,AROONDOWN,AROONUP,MFI,MOM,T10YIE,SP500,SOFR180DAYAVG,IHLIDXUS,OBMMIC15YF
2020-02-13,49.45600128173828,54.53333282470703,49.0,53.599998474121094,394339500.0,40.261288770039876,41.972173466237535,7.142857142857143,50.0,70.3718447923873,10.879329681396484,1.67,3373.94,1.77121,100.12,3.112
2020-02-14,52.4813346862793,54.198001861572266,52.366668701171875,53.33533477783203,235405500.0,41.08299992879232,42.70528064763073,0.0,42.85714285714286,73.53145155077787,9.964000701904297,1.66,3380.16,1.76807,100.09,3.111
2020-02-15,52.98361386750874,55.384035210860404,51.09607013903166,53.163122277510794,373094842.1052632,41.212246617099694,42.67833172074712,15.037593984962406,53.7593984962406,66.65142004098082,8.330455579255757,1.6157894736842104,3277.314210526316,1.7642426315789472,99.40263157894738,3.0700526315789474
2020-02-16,52.98361386750874,55.384035210860404,51.09607013903166,53.163122277510794,373094842.1052632,41.212246617099694,42.67833172074712,15.037593984962406,53.7593984962406,66.65142004098082,8.330455579255757,1.6157894736842104,3277.314210526316,1.7642426315789472,99.40263157894738,3.0700526315789474
2020-02-17,52.70529975891113,55.093800163269044,50.83016662597656,52.98369960784912,369586350.0,41.5579320526123,42.927985544580814,18.928571428571427,53.21428571428571,65.96480028001525,7.725899505615234,1.6055,3267.96,1.761862,99.362,3.055
2020-02-18,56.106666564941406,57.33333206176758,55.490665435791016,57.22666549682617,245725500.0,42.00608876546224,43.6421441862885,0.0,35.714285714285715,74.18610528248823,5.226665496826172,1.65,3370.29,1.75602,99.21,3.107
2020-02-19,61.56666564941406,62.98533248901367,60.06800079345703,61.16133117675781,381345000.0,43.04137757619222,44.77241431470587,0.0,28.571428571428573,75.29181561313275,2.023998260498047,1.65,3386.15,1.75327,98.98,3.12
2020-02-20,60.79666519165039,60.79999923706055,57.3293342590332,59.96066665649414,264523500.0,43.997710927327475,45.752301562563176,0.0,21.42857142857143,69.88632979898554,10.980667114257812,1.63,3373.23,1.75042,98.75,3.127
2020-02-21,60.46533203125,60.87066650390625,58.6966667175293,60.06666564941406,214722000.0,44.906288655598956,46.67580892300517,0.0,14.285714285714286,70.15341029095855,10.135997772216797,1.61,3337.75,1.74762,98.54,3.079
2020-02-22,52.3816333770752,53.85816688537598,50.64573345184326,52.22473297119141,270616500.0,44.36423425356547,45.15842988881785,32.857142857142854,39.28571428571429,61.8834289444383,2.377699851989746,1.5564999999999998,3213.1009999999997,1.7437655000000003,99.01800000000001,2.9781
2020-02-23,52.57522803858707,53.99193010832134,50.74989479466488,52.34859607094213,271388289.4736842,44.74656471453215,45.487503752963356,34.58646616541353,37.21804511278196,61.70298334883992,1.8598594665527344,1.5510526315789472,3207.068947368421,1.74133,98.95578947368422,2.972157894736842
2020-02-24,55.93333435058594,57.56666564941406,54.813331604003906,55.58599853515625,227883000.0,45.689510854085285,47.25065986572459,0.0,7.142857142857143,63.295970319325846,5.714664459228516,1.59,3225.89,1.73859,98.35,3.023
2020-02-25,56.599998474121094,57.106666564941406,52.46666717529297,53.32733154296875,259357500.0,46.404533004760744,47.642703199740346,14.285714285714286,0.0,51.369489928234245,1.9086647033691406,1.53,3128.21,1.73557,98.3,2.987
2020-02-26,52.16666793823242,54.22066879272461,51.740665435791016,51.91999816894531,211282500.0,46.96884409586588,47.9186577138826,7.142857142857143,64.28571428571429,57.46370055292145,0.2946662902832031,1.54,3116.39,1.7326,98.31,2.98
2020-02-27,48.66666793823242,49.31800079345703,44.599998474121094,45.266666412353516,364158000.0,47.282355244954424,47.74756150088073,100.0,57.142857142857146,61.055357111449915,-5.8860015869140625,1.53,2978.76,1.72935,98.36,2.947
2020-02-28,41.97999954223633,46.03466796875,40.768001556396484,44.53266525268555,363343500.0,47.614555231730144,47.540148839706845,100.0,50.0,53.97490226949221,-9.067333221435547,1.41,2954.22,1.7261,98.4,2.879
2020-02-29,49.921166801452635,51.210333251953124,47.76400012969971,49.3237663269043,267450000.0,47.205811999638875,46.70532143193783,54.642857142857146,23.928571428571434,52.923082252194675,-3.3497665405273436,1.3800000000000001,3051.6455,1.7164930000000003,98.36750000000002,2.92215
2020-03-01,49.78642112330387,51.05308753565738,47.5217544154117,49.112631145276524,269136552.6315789,47.52806526652554,46.91584989426979,57.51879699248121,22.932330827067673,51.83843123647977,-4.0504911322342725,1.365263157894737,3034.3552631578946,1.7137784210526317,98.27684210526317,2.9122105263157896
2020-03-02,47.41733169555664,49.5793342590332,45.77799987792969,49.574668884277344,302925000.0,48.12595532735189,47.67140819742107,92.85714285714286,42.85714285714286,52.919024821669424,-3.7606658935546875,1.41,3090.23,1.7166299999999999,98.59,2.769
2020-03-03,53.66666793823242,53.798667907714844,47.740665435791016,49.70066833496094,386760000.0,48.64819984436035,47.80232820629461,85.71428571428572,35.714285714285715,59.46300646704239,-7.525997161865234,1.45,3003.37,1.7131599999999998,98.55,2.758
2020-03-04,50.930667877197266,51.10133361816406,48.31533432006836,49.96666717529297,225735000.0,49.097755432128906,47.94196297848805,78.57142857142857,28.571428571428573,54.606437359239,-11.194664001464844,1.46,3130.12,1.70996,98.44,2.726
2020-03-05,48.2513313293457,49.71666717529297,47.871334075927734,48.30266571044922,162790500.0,49.442155329386395,47.96523412248555,71.42857142857143,21.42857142857143,47.841741064373004,-11.658000946044922,1.4,3023.94,1.70481,98.31,2.732
2020-03-06,46.0,47.133331298828125,45.61800003051758,46.89866638183594,189943500.0,49.73388862609863,47.896423300508154,64.28571428571429,14.285714285714286,42.42197040981184,-13.167999267578125,1.31,2972.37,1.69904,98.18,2.691
2020-03-07,43.24917466299875,44.869619006202335,41.02638090224493,42.58263469877697,291584285.71428573,48.21926536862812,46.16905344144346,74.82993197278913,18.70748299319728,43.707866282020284,-9.532857077462333,1.1547619047619047,2835.752857142857,1.681119523809524,97.44333333333333,2.9314761904761903
2020-03-08,42.38836679458618,44.06956663131714,40.14286661148071,41.70843315124512,295427400.0,48.38491420427958,46.14371566736537,78.57142857142858,18.92857142857143,42.38558908157337,-10.516299819946289,1.1320000000000001,2810.653,1.6777944999999999,97.3885,2.9241
2020-03-09,40.35933303833008,44.20000076293945,40.33333206176758,40.53333282470703,256105500.0,49.82984415690104,47.42138520529518,100.0,7.142857142857143,36.00454802123155,-15.052665710449219,0.99,2746.56,1.6816200000000001,97.77,2.669
2020-03-10,43.96200180053711,44.53333282470703,40.53333282470703,43.02199935913086,233916000.0,50.02386639912923,47.13755386038135,92.85714285714286,0.0,31.285622152544224,-10.30533218383789,1.0,2882.23,1.6756799999999998,97.7,2.793
2020-03-11,42.68000030517578,43.571998596191406,40.866668701171875,42.28200149536133,199837500.0,50.173488744099934,46.82429241747683,85.71428571428572,7.142857142857143,32.58491923733776,-9.637996673583984,0.96,2741.38,1.66957,97.64,2.876
2020-03-12,38.72600173950195,39.633331298828125,36.41666793823242,37.369998931884766,283636500.0,50.12806650797526,46.21433799905154,100.0,0.0,25.543667997537305,-7.89666748046875,0.92,2480.64,1.6636900000000001,97.54,2.982
2020-03-13,39.66666793823242,40.50466537475586,33.46666717529297,36.44133377075195,339604500.0,49.91875534057617,45.58382159722576,100.0,0.0,25.582174795340528,-8.091331481933594,0.9,2711.02,1.65809,97.34,3.087
2020-03-14,38.173174721854075,39.829142525082545,36.16012727646601,37.91139711652483,296705928.5714286,47.753503493657185,44.20445077202558,84.35374149659863,12.244897959183675,37.744821901639305,-11.615999312627883,1.0142857142857142,2671.2209523809524,1.6314990476190476,94.68285714285715,2.9086666666666665
2020-03-15,37.98283348083496,39.51886625289917,35.92973356246948,37.5803337097168,293374050.0,47.76045090675354,44.03766586864152,83.57142857142857,10.357142857142858,36.93331788324666,-11.7434326171875,0.9945,2657.071,1.6267690000000001,94.49699999999999,2.91015
2020-03-16,31.299999237060547,32.9913330078125,29.47800064086914,29.67133331298828,307342500.0,49.46208864847819,44.5572094498556,100.0,0.0,26.290038915981484,-19.903335571289062,0.73,2386.13,1.62124,96.6,2.866
2020-03-17,29.333999633789062,31.456666946411133,26.399999618530273,28.68000030517578,359919000.0,48.68475532531738,43.532873376005284,100.0,0.0,26.406024029427734,-21.020668029785156,0.63,2529.19,1.6084200000000002,96.04,2.956
2020-03-18,25.933332443237305,26.99066734313965,23.367332458496094,24.08133316040039,356793000.0,47.51622200012207,42.27793529757916,100.0,21.42857142857143,27.74125572043068,-25.885334014892578,0.63,2398.1,1.6005200000000002,95.34,3.105
2020-03-19,24.979999542236328,30.133333206176758,23.8973331451416,28.50933265686035,452932500.0,46.83386643727621,41.38963835301666,92.85714285714286,14.285714285714286,36.36450312464958,-19.793333053588867,0.5,2409.39,1.59066,94.52,3.325
2020-03-20,29.213333129882812,31.799999237060547,28.38599967956543,28.50200080871582,424282500.0,46.11957753499349,40.55817786628757,85.71428571428572,7.142857142857143,35.497427333427325,-18.396665573120117,0.75,2304.92,1.58059,93.49,3.331
2020-03-21,34.59333365304129,36.114380518595375,32.73479379926409,34.13682574317569,289162857.14285713,45.878987148829864,41.78847745084656,70.74829931972789,6.802721088435375,35.083291009592415,-8.445808955601283,0.9052380952380953,2551.954761904762,1.5694819047619046,89.78428571428572,2.935571428571429
2020-03-22,34.02300033569336,35.56343297958374,32.09063348770142,33.49873371124268,294123825.0,45.68624207496643,41.48308015836348,71.07142857142857,6.428571428571429,34.716357039581446,-8.209699440002442,0.885,2530.934,1.5630039999999998,89.36449999999999,2.9478000000000004
2020-03-23,28.906667709350586,29.46666717529297,27.366666793823242,28.952667236328125,246817500.0,45.42228864034017,39.80943524499987,78.57142857142857,0.0,24.80580794729804,-11.580665588378906,0.8,2237.4,1.54951,89.45,2.994
2020-03-24,31.81999969482422,34.24599838256836,31.600000381469727,33.66666793823242,343428000.0,44.83055534362793,39.413127676821325,71.42857142857143,0.0,32.84620420313566,-9.355331420898438,0.97,2447.33,1.53837,88.17,2.922
2020-03-25,36.349998474121094,37.133331298828125,34.07400131225586,35.95000076293945,318340500.0,44.308044306437175,39.189700133990236,64.28571428571429,0.0,39.9218154117767,-6.332000732421875,1.07,2475.56,1.52807,86.84,2.92
2020-03-26,36.49266815185547,37.33333206176758,34.150001525878906,35.21066665649414,260710500.0,43.77664426167806,38.932988296732425,57.142857142857146,0.0,39.803449319558794,-2.159332275390625,1.07,2630.07,1.51794,85.46,2.898
2020-03-27,33.66666793823242,35.0533332824707,32.935333251953125,34.29066848754883,215661000.0,43.132999928792316,38.63348379291413,50.0,7.142857142857143,40.736719333120234,-2.150665283203125,0.94,2541.47,1.50781,83.97,2.803
2020-03-28,32.978266906738284,34.361133098602295,31.252266788482665,32.616800498962405,289794750.0,43.15664995511373,39.44871319734986,52.85714285714287,22.857142857142858,40.35650407933933,-5.475633049011231,0.9280000000000002,2531.538,1.5059325,83.982,2.9523
2020-03-29,32.62624579981754,34.03778929459421,31.135719399703177,32.415509274131374,287173184.2105263,42.800749671668335,39.125812755251125,50.37593984962407,24.060150375939852,41.13410035744453,-5.33796471043637,0.9294736842105263,2522.0915789473684,1.4979242105263157,83.27894736842104,2.945210526315789
2020-03-30,34.017333984375,34.44333267211914,32.7486686706543,33.47533416748047,179971500.0,42.47099990844727,38.300699946111955,42.85714285714286,0.0,34.65740007068127,3.8040008544921875,0.95,2626.65,1.47412,80.26,2.795
2020-03-31,33.41666793823242,36.19733428955078,33.133331298828125,34.93333435058594,266572500.0,41.727888870239255,38.08345055285221,35.714285714285715,0.0,41.13357701406124,6.253334045410156,0.87,2584.59,1.4638200000000001,79.04,2.912
2020-04-01,33.599998474121094,34.26333236694336,31.67333221435547,32.104000091552734,200298000.0,40.75931116739909,37.69767955534902,28.571428571428573,7.142857142857143,42.411442644342095,8.022666931152344,0.91,2470.5,1.4535799999999999,77.8,2.932
2020-04-02,32.068668365478516,32.95066833496094,29.760000228881836,30.29800033569336,297876000.0,39.770555623372395,37.2202808960164,21.42857142857143,0.0,43.466439565267386,1.7886676788330078,1.03,2526.9,1.44345,76.61,2.925
2020-04-03,33.96666717529297,34.36600112915039,31.22599983215332,32.000667572021484,338431500.0,38.835022354125975,36.883531649307045,14.285714285714286,57.142857142857146,51.244103954479314,3.498666763305664,1.08,2488.65,1.43333,75.71,2.865
2020-04-04,37.15206708908081,38.52866668701172,35.879600048065186,37.21353406906128,281776425.0,40.21281677881877,38.22787351313702,36.07142857142858,46.07142857142857,51.10053098436431,2.9699004173278807,1.0474999999999999,2613.1045000000004,1.4290395,76.433,2.90285
2020-04-05,37.5698951921965,38.882807079114414,36.27400006745991,37.672035819605775,274276105.2631579,39.901934633756944,38.10522591560278,33.45864661654136,48.120300751879704,51.92174696599258,4.094456522088302,1.063157894736842,2629.3247368421057,1.4210631578947368,75.53526315789475,2.880315789473684
2020-04-06,34.08000183105469,34.733333587646484,33.19733428955078,34.41600036621094,223527000.0,38.12935574849447,36.72433608265568,7.142857142857143,50.0,58.1953541163516,5.4633331298828125,1.14,2663.68,1.40272,72.22,2.901
2020-04-07,36.33333206176758,37.66666793823242,35.48933410644531,36.36333465576172,268797000.0,37.56388918558756,36.701045668017365,0.0,100.0,65.26068671157161,2.696666717529297,1.17,2659.41,1.3924299999999998,71.1,2.879
2020-04-08,36.9466667175293,37.14733123779297,35.55533218383789,36.589332580566406,189840000.0,37.05286699930827,36.69383837205279,0.0,92.85714285714286,58.21128490733195,0.6393318176269531,1.19,2749.98,1.38214,70.26,2.836
2020-04-09,37.4726676940918,38.345333099365234,37.14066696166992,38.20000076293945,204750000.0,36.817311477661136,36.79101013920677,7.142857142857143,100.0,56.554372468553396,2.9893341064453125,1.23,2789.82,1.37184,69.42,2.794
2020-04-10,40.81422278994606,42.17949222383045,39.42380959647043,40.80622282482329,258867071.42857143,38.554302905854726,38.699203122123336,22.10884353741497,62.244897959183675,60.14542516343148,7.963079543340774,1.0704761904761906,2704.307142857143,1.3601452380952381,70.81380952380952,2.8705714285714286
2020-04-11,41.030300521850585,42.421800231933595,39.6875,41.08600063323975,258774900.0,38.293185838063565,38.68751386339288,20.357142857142858,65.35714285714286,61.162523955625126,8.469200134277344,1.0705,2708.0190000000002,1.3522555,70.08149999999999,2.8692
2020-04-12,41.4178601315147,42.809614281905326,40.042877197265625,41.44364969353927,261044052.63157895,38.03845878065678,38.690357551312815,18.79699248120301,68.42105263157895,62.237566304178,9.028140419407896,1.0773684210526315,2716.7847368421053,1.3440684210526315,69.35052631578947,2.872684210526316
2020-04-13,39.34400177001953,43.46666717529297,38.70199966430664,43.39666748046875,337131000.0,36.77944488525391,37.21718158057851,0.0,100.0,64.48039536875388,9.105998992919922,1.26,2761.63,1.32984,66.79,2.848
2020-04-14,46.597999572753906,49.45866775512695,46.1619987487793,47.32600021362305,458647500.0,36.70448926289876,37.869363427871704,50.0,100.0,67.16998222713777,13.850666046142578,1.29,2846.06,1.31849,66.31,2.885
2020-04-15,49.46666717529297,50.20866775512695,47.33333206176758,48.65533447265625,353655000.0,36.66964480082194,38.56523252753522,42.85714285714286,100.0,68.5065179790038,13.722000122070312,1.19,2783.36,1.30792,65.73,2.862
2020-04-16,47.79600143432617,50.630001068115234,47.11466598510742,49.680667877197266,309868500.0,36.66011149088542,39.28235738880374,35.714285714285715,100.0,75.93893412115241,17.57666778564453,1.03,2799.55,1.29758,65.24,2.854
2020-04-17,51.48533248901367,51.663333892822266,49.84400177001953,50.259334564208984,196923000.0,36.725333786010744,39.99054946463634,28.571428571428573,100.0,81.16870499028187,19.961334228515625,1.01,2874.56,1.28724,64.79,2.901
2020-04-18,45.803867149353025,47.277333450317386,44.07960004806519,45.66953353881836,285598275.0,37.85972928682963,40.19002904756695,11.428571428571429,88.92857142857143,69.15894089020534,8.45599946975708,1.1145,2791.7395,1.2766345,65.66600000000001,2.85555
2020-04-19,46.426877674303554,47.95687725669459,44.75610532258686,46.38894753707083,282817578.94736844,37.8083980727614,40.36405522642274,11.278195488721806,90.6015037593985,70.10182704471725,8.716911717465049,1.1163157894736842,2807.6915789473683,1.2683873684210525,65.13736842105264,2.8550526315789475
2020-04-20,48.8466682434082,51.03799819946289,47.48066711425781,49.75733184814453,221199000.0,36.8206226348877,40.62066445712074,21.42857142857143,92.85714285714286,78.64651971950254,17.756664276123047,0.94,2823.16,1.2563799999999998,63.8,2.91
2020-04-21,48.67466735839844,50.22200012207031,44.919334411621094,45.781333923339844,303136500.0,36.99555600484212,40.95361087429617,14.285714285714286,85.71428571428572,70.5356876532716,11.365333557128906,0.96,2736.56,1.24603,63.52,2.924
2020-04-22,46.93199920654297,48.93333435058594,45.91400146484375,48.807334899902344,212482500.0,37.18840052286784,41.46030274691592,7.142857142857143,78.57142857142857,75.12045090168039,12.444000244140625,1.06,2799.31,1.23569,63.25,2.88
2020-04-23,48.50666809082031,48.93333435058594,46.87533187866211,47.04199981689453,198550500.0,37.34706713358561,41.82041223530164,0.0,71.42857142857143,75.02137924639271,10.452667236328125,1.05,2797.8,1.22546,63.01,2.848
2020-04-24,47.387332916259766,48.71533203125,46.54533386230469,48.34333419799805,198180000.0,37.71284497578939,42.24124591031431,0.0,64.28571428571429,74.79052611956546,10.143333435058594,1.11,2836.74,1.2152399999999999,62.8,2.83
2020-04-25,49.65813369750977,51.40146675109863,48.0513334274292,49.829199981689456,280555650.0,39.29176373481751,42.498766918750086,15.357142857142858,86.78571428571429,70.82613331360254,8.743199348449707,1.0975,2842.692,1.2038185000000001,62.99400000000001,2.8411999999999997
2020-04-26,49.65813369750977,51.40146675109863,48.0513334274292,49.829199981689456,280555650.0,39.29176373481751,42.498766918750086,15.357142857142858,86.78571428571429,70.82613331360254,8.743199348449707,1.0975,2842.692,1.2038185000000001,62.99400000000001,2.8411999999999997
2020-04-27,49.17399978637695,53.29933166503906,49.0,53.25,310221000.0,38.27313385009766,42.95148810964887,0.0,100.0,76.02141265475423,9.85333251953125,1.17,2878.48,1.18517,62.24,2.861
2020-04-28,53.042667388916016,53.66666793823242,50.44599914550781,51.27466583251953,228330000.0,38.99324493408203,43.48846731757601,0.0,100.0,69.5490505225205,3.9486656188964844,1.14,2863.39,1.17517,62.01,2.848
2020-04-29,52.678001403808594,53.54666519165039,52.21066665649414,53.367332458496094,243240000.0,39.816156005859376,44.125813455699884,0.0,92.85714285714286,74.37044891174419,4.711997985839844,1.14,2939.51,1.16539,61.83,2.822
2020-04-30,57.01266860961914,57.987998962402344,50.900001525878906,52.12533187866211,427078500.0,40.750955963134764,44.64191141847164,0.0,100.0,76.34901356321431,2.4446640014648438,1.07,2912.43,1.15662,61.69,2.785
2020-05-01,50.33333206176758,51.518001556396484,45.5359992980957,46.75466537475586,487977000.0,41.35913372039795,44.77821812532869,0.0,92.85714285714286,66.04399166684351,-3.504669189453125,1.06,2830.71,1.14801,61.6,2.778
2020-05-02,51.29542868477957,52.74819038027809,49.62720671154204,51.19695209321522,251771428.57142857,41.535100849091066,44.644757986723754,15.986394557823129,72.10884353741497,69.98715103494762,6.259396325974238,1.0771428571428572,2857.137142857143,1.1453842857142855,62.09666666666668,2.8199523809523805
2020-05-03,51.28593349456787,52.80243320465088,49.616366958618165,51.243832969665526,254513850.0,41.77558920224508,44.87746841282812,15.357142857142858,70.71428571428572,69.4280733371809,5.574299430847168,1.0805000000000002,2856.266,1.1382914999999998,61.962,2.8159
2020-05-04,46.733333587646484,50.79999923706055,46.53333282470703,50.74599838256836,288556500.0,42.10060030619304,45.16323620644093,35.714285714285715,85.71428571428572,64.7392901633221,0.9886665344238281,1.07,2842.74,1.12214,61.11,2.796
2020-05-05,52.65266799926758,53.26133346557617,50.8120002746582,51.2140007019043,254875500.0,42.842644755045576,45.553608109374046,28.571428571428573,78.57142857142857,64.00487656703403,5.432666778564453,1.1,2868.44,1.11365,61.04,2.808
2020-05-06,51.766666412353516,52.6533317565918,50.740665435791016,52.172000885009766,166848000.0,43.45948918660482,45.980601191673124,21.42857142857143,71.42857142857143,62.74230943420993,3.364665985107422,1.1,2848.42,1.10522,61.03,2.801
2020-05-07,51.81399917602539,53.09333419799805,51.4900016784668,52.00266647338867,172915500.0,43.99457804361979,46.36912153242896,14.285714285714286,64.28571428571429,62.55520346973801,4.960666656494141,1.08,2881.19,1.0967799999999999,61.02,2.796
2020-05-08,52.917999267578125,54.93333435058594,52.46733474731445,54.62799835205078,241297500.0,44.64182243347168,46.90195229498521,7.142857142857143,57.142857142857146,68.7679709919278,6.284664154052734,1.12,2929.8,1.08835,61.07,2.787
2020-05-09,52.676190512520925,53.97111093430292,51.22803170340402,52.647650400797524,234176857.14285713,44.63505521804567,46.73708834099797,14.625850340136052,57.142857142857146,67.21391026103535,3.3722218104771207,1.1114285714285714,2891.471904761905,1.0825033333333334,61.78619047619048,2.78447619047619
2020-05-10,52.940633392333986,54.233899879455564,51.46216659545898,52.8628662109375,235976700.0,44.98116573015849,46.96188046253215,15.357142857142856,56.78571428571429,66.83507946810884,3.033666229248047,1.1115,2894.2084999999997,1.0758665,61.7355,2.7822
2020-05-11,52.70066833496094,54.93333435058594,52.33333206176758,54.08599853515625,247794000.0,45.301666768391925,47.36543914918979,0.0,50.0,69.10214546965132,0.83599853515625,1.13,2930.32,1.06316,61.62,2.783
2020-05-12,55.133331298828125,56.21933364868164,53.866668701171875,53.96066665649414,238603500.0,45.98451118469238,47.79093769804813,50.0,42.85714285714286,69.5678579435794,2.6860008239746094,1.09,2870.12,1.05473,61.75,2.804
2020-05-13,54.72200012207031,55.06666564941406,50.88666534423828,52.73066711425781,285982500.0,46.57775561014811,48.10962991844876,42.85714285714286,35.714285714285715,67.55711459283856,-0.6366653442382812,1.07,2820.0,1.04624,61.52,2.768
2020-05-14,52.0,53.557334899902344,50.93333435058594,53.55533218383789,205233000.0,47.29280001322429,48.460965548473865,35.714285714285715,28.571428571428573,62.30269355705291,1.4300003051757812,1.06,2852.5,1.03758,61.57,2.75
2020-05-15,52.689998626708984,53.66999816894531,52.436668395996094,53.27799987792969,157776000.0,48.058799997965494,48.771741956825856,28.571428571428573,21.42857142857143,60.7735235947745,6.523334503173828,1.09,2863.7,1.02882,61.76,2.739
2020-05-16,53.27066650390625,54.38240013122559,52.023033142089844,53.295033073425294,204527700.0,47.46980781873067,48.40380642723691,18.214285714285715,42.142857142857146,63.722473558212734,2.202133369445801,1.1155000000000002,2919.6150000000002,1.026132,62.073,2.7617
2020-05-17,53.42526305349249,54.53315795095343,52.36445597598427,53.63926295230263,189609315.78947368,47.79142224495871,48.59462686417944,19.172932330827066,39.473684210526315,63.60028839460058,2.5024913988615336,1.118421052631579,2924.294210526316,1.0197173684210525,62.0978947368421,2.7608421052631575
2020-05-18,55.185333251953125,55.64799880981445,53.59199905395508,54.242000579833984,174987000.0,48.80017776489258,49.12466186798767,21.42857142857143,14.285714285714286,66.59886384525106,3.496002197265625,1.17,2953.91,1.0033,61.91,2.775
2020-05-19,54.34466552734375,54.80466842651367,53.73866653442383,53.867332458496094,144547500.0,49.44855550130208,49.43064061576241,14.285714285714286,7.142857142857143,61.38237770964186,2.653331756591797,1.15,2922.94,0.9947600000000001,61.99,2.763
2020-05-20,54.70000076293945,55.06666564941406,54.119998931884766,54.37066650390625,109639500.0,50.04879989624023,49.74935196338459,7.142857142857143,0.0,57.430328514521435,2.1986656188964844,1.16,2971.61,0.98616,62.42,2.738
2020-05-21,54.400001525878906,55.5,53.06666564941406,55.17333221435547,183819000.0,50.66826655069987,50.099286173124646,0.0,50.0,69.06197755157224,3.170665740966797,1.14,2948.51,0.97739,62.7,2.718
2020-05-22,54.81133270263672,55.45199966430664,54.133331298828125,54.45866775512695,149812500.0,51.21022211710612,50.380536597769954,0.0,42.85714285714286,67.781138637985,-0.16933059692382812,1.12,2955.45,0.9686899999999999,62.83,2.724
2020-05-23,55.3007999420166,56.27566680908203,54.200232887268065,55.359432983398435,175834725.0,50.08623989741008,50.19681187665622,16.785714285714285,45.35714285714286,64.26247867016909,2.802333450317383,1.1480000000000001,2984.325,0.9634065000000002,63.093500000000006,2.74125
2020-05-24,55.426210503829154,56.34631588584498,54.29143805252878,55.397929542943054,172389315.78947368,50.37278818498579,50.37022553884943,17.29323308270677,44.736842105263165,64.02534749533969,2.6190528869628906,1.1494736842105262,2987.194736842105,0.9568305263157896,63.199999999999996,2.7388421052631577
2020-05-25,55.718233299255374,56.69566669464111,54.607399559021,55.79443302154541,174400875.0,50.576520977020266,50.55794872471359,18.571428571428573,47.5,64.29438018568004,2.9315668106079102,1.156,2999.4545,0.9502330000000001,63.367999999999995,2.73735
2020-05-26,55.633331298828125,55.63999938964844,54.38066864013672,54.591331481933594,121345500.0,51.583377583821616,50.652200783845025,7.142857142857143,35.714285714285715,66.27327224029864,0.5053329467773438,1.13,2991.77,0.93481,63.5,2.728
2020-05-27,54.7239990234375,55.180667877197266,52.33333206176758,54.68199920654297,173242500.0,51.82857755025228,50.9121877788578,0.0,28.571428571428573,59.77097578654007,0.7213325500488281,1.14,3036.13,0.9264899999999999,63.61,2.724
2020-05-28,54.23400115966797,54.983333587646484,53.44599914550781,53.72066879272461,108834000.0,51.99742202758789,51.09338010233308,28.571428571428573,21.42857142857143,54.56187516138014,0.9900016784667969,1.18,3029.73,0.9176200000000001,63.62,2.74
