Date,Open,High,Low,Close,Volume,MA,EMA,AROONDOWN,AROONUP,MFI,MOM,T10YIE,SP500,SOFR180DAYAVG,IHLIDXUS,OBMMIC15YF
2020-02-03,58.71170932067348,60.059314609371434,58.649435550965315,59.865020751953125,25556400.0,60.425070699055986,59.75274032424595,64.28571428571429,57.142857142857146,53.47375896440567,-2.2293968200683594,1.63,3248.92,1.80147,99.97,3.102
2020-02-04,61.2848585018115,61.750665056802866,60.78417878977622,61.55886459350586,27154400.0,60.52196871439616,59.86926447064982,57.142857142857146,50.0,61.29464625136053,-0.20177078247070312,1.64,3297.59,1.79861,100.03,3.126
2020-02-05,62.76947104719615,62.871597142084454,61.628615116152915,62.46308135986328,20822000.0,60.6165417989095,60.036607495760364,50.0,42.85714285714286,67.31121586447807,0.16191482543945312,1.66,3334.69,1.79587,100.12,3.099
2020-02-06,62.806829609330784,63.3324203491211,61.99478106481649,63.332420349121094,21828400.0,60.7446595509847,60.24924058307396,42.85714285714286,35.714285714285715,66.79557526928158,0.34624481201171875,1.67,3345.78,1.79295,100.24,3.118
2020-02-07,62.93138474730033,63.153079230161865,62.41575987630552,62.66983413696289,18975200.0,60.852351633707684,60.40540790913131,35.714285714285715,28.571428571428573,61.31024125152847,0.27649688720703125,1.66,3327.71,1.79004,100.2,3.091
2020-02-08,67.43164056069271,68.68227568367699,66.55073312753741,68.00420434134347,51063142.85714286,61.884038089570545,61.902553585387345,26.02040816326531,79.08163265306122,68.53688094878184,6.458327429635184,1.65,3347.535714285714,1.7756,99.7807142857143,3.108214285714286
2020-02-09,67.43164056069271,68.68227568367699,66.55073312753741,68.00420434134347,51063142.85714286,61.884038089570545,61.902553585387345,26.02040816326531,79.08163265306122,68.53688094878184,6.458327429635184,1.65,3347.535714285714,1.7756,99.7807142857143,3.108214285714286
2020-02-10,62.89651345926501,65.5120120387592,62.846695198881136,65.5045394897461,52960800.0,61.04980099995931,60.734384140138715,28.571428571428573,100.0,69.54514378480788,5.671905517578125,1.66,3352.09,1.78079,100.26,3.09
2020-02-11,66.58810125460754,67.87841199582603,65.96784931156448,66.73008728027344,63855600.0,61.30736541748047,61.12120369756676,21.42857142857143,100.0,72.47120574783145,4.961982727050781,1.65,3357.75,1.77771,100.23,3.115
2020-02-12,67.25816408866778,67.95313387934239,66.86957637717926,67.88837432861328,37464400.0,61.641318766276044,61.55779535118267,14.285714285714286,100.0,73.39294057698933,6.725566864013672,1.66,3379.45,1.77435,100.19,3.118
