Date,Open,High,Low,Close,Volume,MA,EMA,AROONDOWN,AROONUP,MFI,MOM,T10YIE,SP500,SOFR180DAYAVG,IHLIDXUS,OBMMIC15YF
2020-06-03,79.79817071130475,80.17668935659017,79.21810249506993,79.9112319946289,104491200,74.8680633544922,75.25821616299672,14.285714285714286,100.0,53.61002146262109,2.9445648193359375,1.21,3122.87,0.8662799999999999,65.23,2.71
2020-06-04,79.73179412641196,80.03411092127435,78.84448863279698,79.22300720214844,87560400,75.25285008748372,75.51400913326457,7.142857142857143,92.85714285714286,55.79584201500848,0.7594833374023438,1.22,3112.35,0.8579700000000001,65.61,2.725
2020-06-05,79.47618348326753,81.54081760596367,79.44668988880125,81.4793701171875,137250400,75.72159220377604,75.89887113222734,0.0,100.0,65.50346118797513,3.6008224487304688,1.27,3193.93,0.8497100000000001,65.86,2.724
2020-06-08,81.17212179676845,81.99551953622186,80.4519591250284,81.96110534667969,95654400,76.14151560465494,76.28998301703072,0.0,100.0,64.74282701287994,3.5811614990234375,1.28,3232.39,0.82488,66.56,2.709
2020-06-09,81.63665876545761,84.94744142750956,81.60470487918094,84.54926300048828,147712400,76.64607620239258,76.82283979015702,0.0,100.0,66.01841720811737,6.700218200683594,1.26,3207.18,0.8166800000000001,66.83,2.674
2020-06-10,85.51030744791846,87.19888291484185,85.06542831474611,86.7245101928711,166651600,77.26064936319987,77.4616572354934,28.571428571428573,100.0,67.50061160431056,8.536285400390625,1.27,3190.14,0.8086,67.07,2.662
2020-06-11,85.85688068554647,86.28701306724135,82.45760922089696,82.56083679199219,201662400,77.6616704305013,77.79063656171914,21.42857142857143,92.85714285714286,63.18186485263474,4.338188171386719,1.21,3002.1,0.8004,67.31,2.635
2020-06-12,84.7287079724334,85.48573768326075,82.1479136159697,83.27362823486328,200146000,78.0368537902832,78.1443779599865,14.285714285714286,85.71428571428572,58.79296462482419,5.1271820068359375,1.21,3041.31,0.79225,67.54,2.648
2020-06-15,81.90949064097326,84.96465753893055,81.74480809457165,84.30348205566406,138808800,78.48501408894857,78.54173951454634,7.142857142857143,78.57142857142857,59.27613772826733,5.19598388671875,1.23,3066.59,0.7673800000000001,68.5,2.643
2020-06-16,86.38533116223269,86.81301076315773,84.72870934870511,86.5377197265625,165428800,78.97422943115234,79.05760920564416,0.0,71.42857142857143,66.32253669477798,7.0640106201171875,1.27,3124.74,0.75935,68.86,2.668
2020-06-17,87.29230137721365,87.35374886621646,86.2943947558811,86.41728973388672,114406400,79.42347895304361,79.53242730424044,0.0,100.0,66.20181688859161,6.5060577392578125,1.26,3113.49,0.75132,69.23,2.68
2020-06-18,86.37304372219728,86.87445730009193,85.83476315348251,86.45169830322266,96820400,79.84879048665364,79.97883188481994,0.0,92.85714285714286,67.79431515791667,7.228691101074219,1.28,3115.34,0.74329,69.61,2.645
2020-06-19,87.16695438460499,87.63886690388097,84.83440258044807,85.9576644897461,264476000,80.23222325642904,80.36456302062163,0.0,100.0,57.40520564283559,4.478294372558594,1.3,3097.74,0.73526,70.03,2.65
2020-06-22,86.35583657428968,88.35164968589883,86.30913588564103,88.20663452148438,135445200,80.63155008951823,80.87050311745149,0.0,100.0,58.61762047690392,6.2455291748046875,1.34,3117.86,0.71129,71.46,2.663
2020-06-23,89.46753774107643,91.52725862877817,89.04231844653854,90.08938598632812,212155600,81.05365371704102,81.46526975415321,7.142857142857143,100.0,61.046011289977756,5.540122985839844,1.38,3131.29,0.70326,71.67,2.672
2020-06-24,89.71333322201924,90.64487924806,88.12061161955677,88.49913024902344,192623200,81.45224304199219,81.91906720543516,0.0,92.85714285714286,57.838657519205704,1.7746200561523438,1.33,3050.33,0.69518,71.92,2.662
2020-06-25,88.65643711827212,89.71333089280813,87.88711338197662,89.67400360107422,137522400,81.92080103556314,82.41938568257316,0.0,85.71428571428572,58.08863654520802,7.113166809082031,1.33,3083.76,0.68709,72.15,2.652
2020-06-26,89.5683008074772,89.79197052270077,86.76875016951293,86.91868591308594,205256800,82.2820302327474,82.70966311679979,0.0,78.57142857142857,51.41144044232714,3.6450576782226562,1.32,3009.05,0.67907,72.34,2.621
2020-06-29,86.82529477810141,89.0177443047473,86.34108830478004,88.92188262939453,130646000,82.72502619425455,83.11045147245106,0.0,71.42857142857143,51.2087913037822,4.618400573730469,1.34,3053.24,0.65465,72.46,2.61
2020-06-30,88.50403293554257,89.95419949446043,88.48437304193507,89.6641616821289,140223200,83.13336486816407,83.53327148597866,21.42857142857143,64.28571428571429,50.76287457209082,3.1264419555664062,1.34,3100.29,0.64646,72.77,2.606
2020-07-01,89.74282575140815,90.293392841616,89.44542201081346,89.49457550048828,110737200,83.55096181233723,83.91787174497928,14.285714285714286,57.142857142857146,57.631916583042575,3.0772857666015625,1.37,3115.86,0.63843,73.06,2.621
2020-07-02,90.41383501828449,91.05780349006274,89.37906142434113,89.49457550048828,114041600,83.91866353352864,84.27765908404437,7.142857142857143,50.0,65.01314513155206,3.042877197265625,1.41,3130.01,0.63041,73.3,2.596
2020-07-06,90.94228745264306,92.36295315659642,90.91033355690527,91.88858032226562,118655600,84.38566462198894,84.7686862607038,0.0,100.0,64.8777111309619,5.930915832519531,1.45,3179.72,0.59826,74.36,2.605
2020-07-07,92.27198816565951,93.06097165215559,91.49037807619938,91.60343933105469,112424400,84.82644780476888,85.20963807169419,0.0,100.0,64.140572674845,3.3968048095703125,1.43,3145.32,0.59018,74.57,2.579
2020-07-08,92.59397870495071,93.76885421924709,92.50549043352197,93.73690032958984,117092000,85.35604298909506,85.7597840238165,14.285714285714286,100.0,64.33554995804566,3.6475143432617188,1.42,3169.94,0.5821,74.87,2.557
2020-07-09,94.64140542435378,94.6954795066353,93.07818513807288,94.13999938964844,125642800,85.88776880900065,86.30044307967663,7.142857142857143,100.0,69.39886446518007,5.640869140625,1.39,3152.05,0.57402,75.26,2.543
2020-07-10,93.72952474354904,94.3636669210903,93.11013686166228,94.30467224121094,90257200,86.42383626302083,86.81684496106594,0.0,92.85714285714286,75.06757613916433,4.630668640136719,1.41,3185.04,0.56594,75.62,2.527
2020-07-13,95.62701755545261,98.27171927038361,93.65332496547505,93.86962127685547,191649200,86.94794209798177,87.27186278789107,0.0,100.0,75.94517018692613,6.950935363769531,1.42,3155.22,0.54177,76.79,2.558
2020-07-14,93.24285660786558,95.61718803731983,92.2965714555961,95.42301940917969,170989200,87.49179280598959,87.79774386023227,28.571428571428573,92.85714285714286,66.49653372624554,6.501136779785156,1.41,3197.52,0.53363,77.22,2.542
2020-07-15,97.32297341830704,97.57613673273693,94.86507424873025,96.07927703857422,153198000,88.04531173706054,88.3320363233511,21.42857142857143,85.71428571428572,75.77931224651654,6.4151153564453125,1.41,3226.56,0.52561,77.49,2.551
2020-07-16,94.93636861308676,95.76467954815372,94.28993984154266,94.89704132080078,110577600,88.5448387145996,88.75558503286399,14.285714285714286,78.57142857142857,69.51239270514556,5.4024658203125,1.41,3215.57,0.51776,77.69,2.509
2020-07-17,95.35420363342423,95.51150528367798,94.226021285989,94.70531463623047,92186800,89.06091562906902,89.13943855566183,7.142857142857143,71.42857142857143,73.42298140344067,5.2107391357421875,1.46,3224.73,0.50985,77.87,2.518
2020-07-20,94.79380890541147,96.84123579322666,94.44478389225215,96.70113372802734,90318000,89.56830774943033,89.62728985710476,0.0,64.28571428571429,72.95789892445485,4.812553405761719,1.46,3251.84,0.48613,78.24,2.533
2020-07-21,97.50241612576514,97.57861041039536,95.11333750535316,95.36650085449219,103433200,90.01515426635743,89.99756153435555,0.0,57.142857142857146,72.51747977273266,3.7630615234375,1.48,3257.3,0.47822,78.37,2.544
2020-07-22,95.06415741350474,96.32506080716101,94.97567664948589,95.63439178466797,89001600,90.38465855916341,90.36122800211764,7.142857142857143,50.0,66.88912544006925,1.897491455078125,1.48,3276.02,0.47026,78.61,2.524
2020-07-23,95.36403068027556,95.44268525656057,90.46052617296937,91.28146362304688,197004400,90.53655700683593,90.42059804217759,0.0,42.85714285714286,57.51612484163625,-2.8585357666015625,1.49,3235.66,0.46229,78.87,2.519
2020-07-24,89.45525613909358,91.40436866059453,87.6437778898921,91.05534362792969,185438800,90.81970723470052,90.46154937029063,100.0,35.714285714285715,49.24295515720455,-3.24932861328125,1.51,3215.63,0.45433,79.26,2.518
2020-07-27,92.13190461867627,93.30678028806612,91.90578206356632,93.21337890625,121214000,91.15103225708008,90.63908675970735,92.85714285714286,28.571428571428573,49.507477045094745,-0.6562423706054688,1.52,3239.41,0.43045,80.5,2.517
2020-07-28,92.77833474809066,92.95776411582929,91.67719304776875,91.68211364746094,103625600,91.39698664347331,90.70637881698178,85.71428571428572,21.42857142857143,43.53366473087591,-3.74090576171875,1.51,3218.44,0.42249,80.85,2.516
2020-07-29,92.1712069350425,93.62628635559166,92.13433995245089,93.43948364257812,90329200,91.62704544067383,90.88270816056864,78.57142857142857,14.285714285714286,42.39134548924105,-2.6397933959960938,1.53,3258.44,0.41425,81.16,2.513
